plot,year,crop_sequence,operational_costs_dollars,material_input_costs_dollars,crop_1_name,crop_2_name,crop_3_name,crop_1_yield,crop_2_yield,crop_3_yield,plot_revenue_dollars,plot_gross_margin_dollars
APPILA_S2_P2121_R2,2023,1,158,192.4,Lentil,,,,,,208,-142.4
APPILA_S3_P4123_R3,2023,1,158,192.4,Lentil,,,,,,195.2,-155.2
APPILA_S3_P2341_R3,2023,1,158,182.9,Lentil,,,,,,88,-252.9
APPILA_S4_P3123_R1,2023,1,158,192.4,Lentil,,,,,,0,-350.4
APPILA_S1_P3123_R2,2023,1,158,169.9,Lentil,,,,,,63.8,-264.1
APPILA_S5_P0000_R2,2023,1,149.5,144.9,Lentil,,,,,,185.6,-108.8
APPILA_S6_P0000_R2,2023,1,158,226.4,Lentil,,,,,,88,-296.4
APPILA_S4_P3123_R2,2023,1,158,192.4,Lentil,,,,,,185.6,-164.8
APPILA_S3_P4123_R2,2023,1,158,192.4,Lentil,,,,,,201.6,-148.8
APPILA_S4_P2312_R2,2023,1,158,192.4,Lentil,,,,,,188.8,-161.6
APPILA_S3_P1234_R1,2023,1,149.5,125.6,Lentil,,,,,,37.5,-237.6
APPILA_S6_P0000_R3,2023,1,158,226.4,Lentil,,,,,,52.8,-331.6
APPILA_S3_P4123_R1,2023,1,158,192.4,Lentil,,,,,,176,-174.4
APPILA_S2_P1212_R1,2023,1,149.5,125.6,Lentil,,,,,,7.5,-267.6
APPILA_S4_P1231_R1,2023,1,149.5,102.7,Lentil,,,,,,0,-252.2
APPILA_S3_P2341_R2,2023,1,158,182.9,Lentil,,,,,,88,-252.9
APPILA_S2_P1212_R3,2023,1,149.5,125.6,Lentil,,,,,,0,-275.1
APPILA_S1_P1231_R1,2023,1,149.5,125.6,Lentil,,,,,,0,-275.1
APPILA_S1_P1231_R3,2023,1,149.5,125.6,Lentil,,,,,,0,-275.1
APPILA_S4_P2312_R3,2023,1,158,192.4,Lentil,,,,,,185.6,-164.8
APPILA_S5_P0000_R1,2023,1,149.5,144.9,Lentil,,,,,,163.2,-131.2
APPILA_S4_P1231_R2,2023,1,149.5,102.7,Lentil,,,,,,0,-252.2
APPILA_S3_P2341_R1,2023,1,158,182.9,Lentil,,,,,,0,-340.9
APPILA_S1_P3123_R3,2023,1,158,169.9,Lentil,,,,,,127.6,-200.3
APPILA_S1_P3123_R1,2023,1,158,169.9,Lentil,,,,,,75.4,-252.5
APPILA_S3_P1234_R2,2023,1,149.5,125.6,Lentil,,,,,,30,-245.1
